Population,NestID,Fband,Year,Attempt,JulianFED,Clutch,MinHatch,Banded,Exp,Exclude,Nage,Mass
LY,1257,4862,2011,1,135,4,4,2,,,12,20.89999962
LY,1258,5066,2011,1,136,4,4,3,,,12,19.5
LY,1258,5066,2011,1,136,4,4,3,,,12,21.10000038
LY,1258,5066,2011,1,136,4,4,3,,,12,22.79999924
LY,1259,NA,NA,NA,NA,5,4,3,,,12,29.29999924
LY,1259,NA,NA,NA,NA,5,4,3,,,12,26.39999962
LY,1259,NA,NA,NA,NA,5,4,3,,,12,19.29999924
LY,1260,4854,2011,2,140,5,5,1,,,12,21.60000038
LY,1260,4854,2011,2,140,5,5,1,,,12,13
LY,1261,4084,2011,2,142,4,3,3,,,12,23.70000076
LY,1261,4084,2011,2,142,4,3,3,,,12,23.79999924
LY,1261,4084,2011,2,142,4,3,3,,,12,24.10000038
LY,1263,4078,2011,2,144,5,5,4,,,12,24.10000038
LY,1263,4078,2011,2,144,5,5,4,,,12,26.20000076
LY,1263,4078,2011,2,144,5,5,4,,,12,23.79999924
LY,1263,4078,2011,2,144,5,5,4,,,12,26.29999924
LY,1264,4062,2011,2,147,5,3,3,,,12,26.70000076
LY,1264,4062,2011,2,147,5,3,3,,,12,27.5
LY,1264,4062,2011,2,147,5,3,3,,,12,21
LY,1265,4863,2011,2,147,4,4,3,,,12,18.39999962
LY,1265,4863,2011,2,147,4,4,3,,,12,21.29999924
LY,1265,4863,2011,2,147,4,4,3,,,12,21.5
LY,1266,4898,2011,1,148,4,3,3,,,12,26.20000076
LY,1266,4898,2011,1,148,4,3,3,,,12,26.70000076
LY,1266,4898,2011,1,148,4,3,3,,,12,22.79999924
LY,1267,4858,2011,2,149,5,4,4,,,12,19.70000076
LY,1267,4858,2011,2,149,5,4,4,,,12,24
LY,1267,4858,2011,2,149,5,4,4,,,12,25.79999924
LY,1267,4858,2011,2,149,5,4,4,,,12,21.60000038
LY,1268,4759,2011,2,148,5,4,4,,,12,24
LY,1268,4759,2011,2,148,5,4,4,,,12,19.10000038
LY,1268,4759,2011,2,148,5,4,4,,,12,14.60000038
LY,1268,4759,2011,2,148,5,4,4,,,12,22.39999962
LY,1269,4870,2011,1,148,3,2,1,,,12,26.89999962
LY,1270,4585,2011,2,149,5,5,5,,,12,25.39999962
LY,1270,4585,2011,2,149,5,5,5,,,12,22.29999924
LY,1270,4585,2011,2,149,5,5,5,,,12,23.70000076
LY,1270,4585,2011,2,149,5,5,5,,,12,25.60000038
LY,1270,4585,2011,2,149,5,5,5,,,12,26.5
LY,1271,4110,2011,2,149,5,5,5,,,12,23.60000038
LY,1271,4110,2011,2,149,5,5,5,,,12,20.10000038
LY,1271,4110,2011,2,149,5,5,5,,,12,26
LY,1271,4110,2011,2,149,5,5,5,,,12,24.79999924
LY,1271,4110,2011,2,149,5,5,5,,,12,16.29999924
LY,1272,4982,2011,2,150,4,3,2,,,12,25.79999924
LY,1272,4982,2011,2,150,4,3,2,,,12,22.5
LY,1273,4049,2011,2,150,4,3,3,,,12,24.20000076
LY,1273,4049,2011,2,150,4,3,3,,,12,19.5
LY,1273,4049,2011,2,150,4,3,3,,,12,23.20000076
LY,1274,4972,2011,2,150,4,4,2,,,12,16
LY,1274,4972,2011,2,150,4,4,2,,,12,22.5
LY,1275,4968,2011,2,150,4,4,3,,,12,16
LY,1275,4968,2011,2,150,4,4,3,,,12,22
LY,1275,4968,2011,2,150,4,4,3,,,12,24.10000038
LY,1276,4873,2011,2,151,4,4,4,,,12,21.20000076
LY,1276,4873,2011,2,151,4,4,4,,,12,22.79999924
LY,1276,4873,2011,2,151,4,4,4,,,12,19.5
LY,1276,4873,2011,2,151,4,4,4,,,12,23.29999924
LY,1277,4967,2011,2,150,4,4,4,,,12,22.39999962
LY,1277,4967,2011,2,150,4,4,4,,,12,22.10000038
LY,1277,4967,2011,2,150,4,4,4,,,12,20.89999962
LY,1277,4967,2011,2,150,4,4,4,,,12,22.5
LY,1278,4663,2011,2,150,5,5,4,,,12,25.70000076
LY,1278,4663,2011,2,150,5,5,4,,,12,24.79999924
LY,1278,4663,2011,2,150,5,5,4,,,12,25.29999924
LY,1278,4663,2011,2,150,5,5,4,,,12,24.79999924
LY,1279,5058,2011,1,149,5,5,3,,,12,25.60000038
LY,1279,5058,2011,1,149,5,5,3,,,12,25.29999924
LY,1279,5058,2011,1,149,5,5,3,,,12,25.39999962
LY,1280,4942,2011,2,151,4,4,3,,,13,27.29999924
LY,1280,4942,2011,2,151,4,4,3,,,13,24.70000076
LY,1280,4942,2011,2,151,4,4,3,,,13,26.60000038
LY,1281,4872,2011,2,152,4,3,3,,,12,22.60000038
LY,1281,4872,2011,2,152,4,3,3,,,12,24.5
LY,1281,4872,2011,2,152,4,3,3,,,12,23.29999924
LY,1282,5017,2011,2,151,4,3,2,,,12,22.5
LY,1282,5017,2011,2,151,4,3,2,,,12,22.89999962
LY,1283,4619,2011,2,151,4,2,1,,,13,27.70000076
LY,1284,4739,2011,2,153,4,3,3,,,12,22.89999962
LY,1284,4739,2011,2,153,4,3,3,,,12,21.70000076
LY,1284,4739,2011,2,153,4,3,3,,,12,23.10000038
LY,1285,4947,2011,2,152,4,3,3,,,11,24.79999924
LY,1285,4947,2011,2,152,4,3,3,,,11,24.29999924
LY,1285,4947,2011,2,152,4,3,3,,,11,26
LY,1287,5005,2011,2,154,4,4,3,,,12,19.10000038
LY,1289,4733,2011,2,155,4,4,3,,,12,22.60000038
LY,1289,4733,2011,2,155,4,4,3,,,12,24.60000038
LY,1289,4733,2011,2,155,4,4,3,,,12,16.70000076
LY,1290,4933,2011,2,155,4,2,2,,,11,24.10000038
LY,1290,4933,2011,2,155,4,2,2,,,11,24.70000076
LY,1291,5046,2011,2,157,4,4,4,,,12,21.10000038
LY,1291,5046,2011,2,157,4,4,4,,,12,19.79999924
LY,1291,5046,2011,2,157,4,4,4,,,12,22.20000076
LY,1291,5046,2011,2,157,4,4,4,,,12,24.20000076
LY,1292,4985,2011,2,157,4,3,3,,,12,19.5
LY,1292,4985,2011,2,157,4,3,3,,,12,21.39999962
LY,1292,4985,2011,2,157,4,3,3,,,12,19.29999924
LY,1293,4830,2011,2,158,4,3,3,,,12,28.29999924
LY,1293,4830,2011,2,158,4,3,3,,,12,28.89999962
LY,1293,4830,2011,2,158,4,3,3,,,12,25.60000038
LY,1295,4968,2011,1,107,4,4,4,,,12,18.89999962
LY,1295,4968,2011,1,107,4,4,4,,,12,22.29999924
LY,1295,4968,2011,1,107,4,4,4,,,12,12.19999981
LY,1295,4968,2011,1,107,4,4,4,,,12,19.79999924
LY,1296,4867,2011,1,148,3,3,3,,,12,22.89999962
LY,1296,4867,2011,1,148,3,3,3,,,12,22.70000076
LY,1296,4867,2011,1,148,3,3,3,,,12,21.29999924
LY,1297,4965,2011,1,134,3,2,1,,,12,23.79999924
LY,1297,4965,2011,1,134,3,2,1,,,12,12.19999981
LY,1298,4961,2011,1,151,3,3,3,,,11,21.10000038
LY,1298,4961,2011,1,151,3,3,3,,,11,22.10000038
LY,1298,4961,2011,1,151,3,3,3,,,11,18.10000038
LY,1300,4059,2011,1,165,5,5,5,,,12,22.39999962
LY,1300,4059,2011,1,165,5,5,5,,,12,23.39999962
LY,1300,4059,2011,1,165,5,5,5,,,12,26.5
LY,1300,4059,2011,1,165,5,5,5,,,12,22.5
LY,1301,4607,2011,1,168,4,2,2,,,11,25.29999924
LY,1301,4607,2011,1,168,4,2,2,,,11,26.89999962
LY,1302,4974,2011,2,166,4,2,1,,,12,16.60000038
LY,1303,4944,2011,1,166,4,3,3,,,12,22.89999962
LY,1303,4944,2011,1,166,4,3,3,,,12,20.89999962
LY,1303,4944,2011,1,166,4,3,3,,,12,21.89999962
LY,1304,5053,2011,2,167,4,3,2,,,11,25.79999924
LY,1304,5053,2011,2,167,4,3,2,,,11,24.70000076
LY,1305,4909,2011,2,169,3,2,2,,,12,23.60000038
LY,1305,4909,2011,2,169,3,2,2,,,12,26.39999962
LY,1306,3302,2011,3,170,4,3,3,,,12,26
LY,1306,3302,2011,3,170,4,3,3,,,12,26.39999962
LY,1306,3302,2011,3,170,4,3,3,,,12,21.70000076
LY,1307,NA,NA,NA,NA,4,4,2,,,12,27.89999962
LY,1307,NA,NA,NA,NA,4,4,2,,,12,25.70000076
LY,1308,5067,2011,2,169,5,4,3,,,12,27.10000038
LY,1308,5067,2011,2,169,5,4,3,,,12,25
LY,1308,5067,2011,2,169,5,4,3,,,12,25.39999962
LY,1309,4037,2011,2,172,4,4,3,,,12,25.10000038
LY,1309,4037,2011,2,172,4,4,3,,,12,26
LY,1309,4037,2011,2,172,4,4,3,,,12,27.10000038
LY,1310,4744,2011,3,171,5,3,2,,,12,21.5
LY,1310,4744,2011,3,171,5,3,2,,,12,23.20000076
LY,1311,4723,2011,2,173,4,3,3,,,12,25.39999962
LY,1311,4723,2011,2,173,4,3,3,,,12,21.10000038
LY,1311,4723,2011,2,173,4,3,3,,,12,25.5
LY,1312,4989,2011,2,170,4,4,0,,,14,11.89999962
LY,1313,4965,2011,2,170,4,4,3,,,12,18
LY,1313,4965,2011,2,170,4,4,3,,,12,22.10000038
LY,1313,4965,2011,2,170,4,4,3,,,12,20.60000038
LY,1314,4854,2011,3,175,4,4,3,,,12,13.10000038
LY,1314,4854,2011,3,175,4,4,3,,,12,19.79999924
LY,1314,4854,2011,3,175,4,4,3,,,12,24.29999924
LY,1315,4380,2011,3,176,3,2,2,,,12,26.29999924
LY,1315,4380,2011,3,176,3,2,2,,,12,25.39999962
LY,1316,4862,2011,2,179,4,4,2,,,12,20.89999962
LY,1316,4862,2011,2,179,4,4,2,,,12,23.10000038
LY,1317,4963,2011,1,181,3,3,3,,,12,24.29999924
LY,1317,4963,2011,1,181,3,3,3,,,12,21.70000076
LY,1317,4963,2011,1,181,3,3,3,,,12,22.10000038
LY,1318,4721,2011,2,179,3,2,2,,,12,19.79999924
LY,1318,4721,2011,2,179,3,2,2,,,12,22.10000038
LY,1319,4078,2011,3,184,5,5,4,,,13,25
LY,1319,4078,2011,3,184,5,5,4,,,13,23.10000038
LY,1319,4078,2011,3,184,5,5,4,,,13,26.5
LY,1319,4078,2011,3,184,5,5,4,,,13,24.79999924
LY,1320,4084,2011,3,184,4,4,3,,,12,23.79999924
LY,1320,4084,2011,3,184,4,4,3,,,12,21.79999924
LY,1320,4084,2011,3,184,4,4,3,,,12,23.60000038
LY,1321,5025,2011,2,184,4,2,2,,,12,21.89999962
LY,1321,5025,2011,2,184,4,2,2,,,12,22.10000038
LY,1322,5066,2011,2,184,4,2,2,,,13,24.20000076
LY,1322,5066,2011,2,184,4,2,2,,,13,28.29999924
LY,1323,4873,2011,3,188,4,4,3,,,12,23
LY,1323,4873,2011,3,188,4,4,3,,,12,25.29999924
LY,1323,4873,2011,3,188,4,4,3,,,12,22.79999924
LY,1324,4972,2011,3,187,4,3,3,,,12,22.39999962
LY,1324,4972,2011,3,187,4,3,3,,,11,14.89999962
LY,1324,4972,2011,3,187,4,3,3,,,12,15.10000038
LY,1325,4062,2011,3,186,5,4,4,,,12,24.79999924
LY,1325,4062,2011,3,186,5,4,4,,,12,25
LY,1325,4062,2011,3,186,5,4,4,,,12,25.39999962
LY,1325,4062,2011,3,186,5,4,4,,,12,25.70000076
LY,1326,4663,2011,3,186,4,4,3,,,12,26.70000076
LY,1326,4663,2011,3,186,4,4,3,,,12,25.20000076
LY,1326,4663,2011,3,186,4,4,3,,,12,11.39999962
LY,1327,4967,2011,3,186,5,5,3,,,12,23.20000076
LY,1327,4967,2011,3,186,5,5,3,,,12,24.60000038
LY,1327,4967,2011,3,186,5,5,3,,,12,17.79999924
LY,1328,4049,2011,3,187,4,4,3,,,12,17
LY,1328,4049,2011,3,187,4,4,3,,,12,21.89999962
LY,1328,4049,2011,3,187,4,4,3,,,12,15.69999981
LY,1329,5008,2011,2,187,2,1,1,,,12,25.60000038
LY,1330,4905,2011,3,188,4,3,2,,,12,24.20000076
LY,1330,4905,2011,3,188,4,3,2,,,12,25.20000076
LY,1331,4898,2011,2,188,2,2,2,,,12,20.29999924
LY,1331,4898,2011,2,188,2,2,2,,,12,21.10000038
LY,1334,4110,2011,3,190,2,2,2,,,12,20.10000038
LY,1334,4110,2011,3,190,2,2,2,,,12,24.70000076
LY,1335,4968,2011,3,190,4,4,3,,,12,19.60000038
LY,1335,4968,2011,3,190,4,4,3,,,12,23.20000076
LY,1335,4968,2011,3,190,4,4,3,,,12,24
LY,1336,4961,2011,2,193,4,4,3,,,12,23.5
LY,1336,4961,2011,2,193,4,4,3,,,12,23.79999924
LY,1336,4961,2011,2,193,4,4,3,,,12,25.89999962
LY,1337,NA,NA,NA,NA,2,2,2,,,11,27.60000038
LY,1337,NA,NA,NA,NA,2,2,2,,,11,22.89999962
LY,1338,4947,2011,3,196,3,3,3,,,12,25.10000038
LY,1338,4947,2011,3,196,3,3,3,,,12,23.60000038
LY,1338,4947,2011,3,196,3,3,3,,,12,19.5
LY,1339,4933,2011,3,198,4,3,3,,,12,23.39999962
LY,1339,4933,2011,3,198,4,3,3,,,12,24.79999924
LY,1339,4933,2011,3,198,4,3,3,,,12,23.79999924
LY,1340,5063,2011,2,197,4,4,2,,,12,26.60000038
LY,1340,5063,2011,2,197,4,4,2,,,12,22.10000038
LY,1344,5005,2011,3,201,3,3,3,,,11,25.10000038
LY,1344,5005,2011,3,201,3,3,3,,,11,15.60000038
LY,1344,5005,2011,3,201,3,3,3,,,11,26.20000076
LY,1345,4867,2011,2,202,4,4,2,,,12,24.39999962
LY,1345,4867,2011,2,202,4,4,2,,,12,22.39999962
LY,1346,4733,2011,3,203,4,3,2,,,12,26
LY,1346,4733,2011,3,203,4,3,2,,,12,27.89999962
LY,1347,4059,2011,2,203,4,2,2,,,12,20.70000076
LY,1347,4059,2011,2,203,4,2,2,,,12,21.20000076
LY,1348,5060,2011,2,204,4,3,2,,,12,22.60000038
LY,1348,5060,2011,2,204,4,3,2,,,12,18
LY,1350,NA,NA,NA,NA,3,2,2,,,12,21.70000076
LY,1350,NA,NA,NA,NA,3,2,2,,,12,22
LY,1359,5294,2012,1,128,4,4,2,,,12,24.29999924
LY,1359,5294,2012,1,128,4,4,2,,,12,25.79999924
LY,1360,4084,2012,1,130,4,4,1,,,12,23.10000038
LY,1362,5025,2012,1,133,5,5,4,,,12,12.39999962
LY,1362,5025,2012,1,133,5,5,4,,,12,18.89999962
LY,1362,5025,2012,1,133,5,5,4,,,12,22.79999924
LY,1362,5025,2012,1,133,5,5,4,,,12,14.19999981
LY,1363,4862,2012,1,133,4,4,3,,,12,24
LY,1363,4862,2012,1,133,4,4,3,,,12,20
LY,1363,4862,2012,1,133,4,4,3,,,12,23.79999924
LY,1364,4576,2012,1,135,5,5,4,,,12,24.10000038
LY,1364,4576,2012,1,135,5,5,4,,,12,24.70000076
LY,1364,4576,2012,1,135,5,5,4,,,12,22.89999962
LY,1364,4576,2012,1,135,5,5,4,,,12,26
LY,1365,4963,2012,1,136,4,2,2,,,12,24.89999962
LY,1365,4963,2012,1,136,4,2,2,,,12,22.70000076
LY,1366,5067,2012,1,136,4,4,3,,,12,20.60000038
LY,1366,5067,2012,1,136,4,4,3,,,12,23.60000038
LY,1366,5067,2012,1,136,4,4,3,,,12,24
LY,1367,4663,2012,1,137,5,5,4,,,12,23.60000038
LY,1367,4663,2012,1,137,5,5,4,,,12,19.89999962
LY,1367,4663,2012,1,137,5,5,4,,,12,24.5
LY,1367,4663,2012,1,137,5,5,4,,,12,25.10000038
LY,1368,5284,2012,1,137,3,3,2,,,12,22.20000076
LY,1368,5284,2012,1,137,3,3,2,,,12,21.89999962
LY,1369,4961,2012,1,139,4,3,3,,,12,27.60000038
LY,1369,4961,2012,1,139,4,3,3,,,12,20
LY,1371,4739,2012,1,139,4,3,1,,,12,21.79999924
LY,1372,4059,2012,1,139,5,5,5,,,12,24.39999962
LY,1372,4059,2012,1,139,5,5,5,,,12,23
LY,1372,4059,2012,1,139,5,5,5,,,12,25.39999962
LY,1372,4059,2012,1,139,5,5,5,,,12,19.20000076
LY,1372,4059,2012,1,139,5,5,5,,,12,21.79999924
LY,1373,4933,2012,1,139,4,3,3,,,12,27
LY,1373,4933,2012,1,139,4,3,3,,,12,24.79999924
LY,1373,4933,2012,1,139,4,3,3,,,12,27.10000038
LY,1374,4872,2012,1,140,4,4,3,,,11,23.79999924
LY,1374,4872,2012,1,140,4,4,3,,,11,22.60000038
LY,1374,4872,2012,1,140,4,4,3,,,11,23.5
LY,1375,4723,2012,1,140,4,4,3,,,11,24.70000076
LY,1375,4723,2012,1,140,4,4,3,,,11,22.60000038
LY,1375,4723,2012,1,140,4,4,3,,,11,17
LY,1376,4967,2012,1,140,5,5,3,,,11,18.29999924
LY,1376,4967,2012,1,140,5,5,3,,,11,14.89999962
LY,1376,4967,2012,1,140,5,5,3,,,11,22.29999924
LY,1377,5140,2012,1,140,4,4,1,,,12,19
LY,1382,4976,2012,1,129,5,4,2,,,13,24.10000038
LY,1382,4976,2012,1,129,5,4,2,,,12,23.60000038
LY,1383,5014,2012,2,148,4,3,2,,,12,26.20000076
LY,1383,5014,2012,2,148,4,3,2,,,12,25.39999962
LY,1384,5093,2012,1,152,3,3,1,,,12,19.29999924
LY,1386,5625,2012,1,156,4,4,1,,,12,23.10000038
LY,1387,5589,2012,1,156,5,5,2,,,12,20.5
LY,1387,5589,2012,1,156,5,5,2,,,12,21
LY,1388,5407,2012,1,155,4,4,3,,,12,14.60000038
LY,1388,5407,2012,1,155,4,4,3,,,12,23.79999924
LY,1388,5407,2012,1,155,4,4,3,,,12,21.79999924
LY,1389,5294,2012,2,168,2,2,2,,,12,29.5
LY,1389,5294,2012,2,168,2,2,2,,,12,27
LY,1393,4084,2012,2,165,5,4,4,,,12,23.60000038
LY,1393,4084,2012,2,165,5,4,4,,,12,19.89999962
LY,1393,4084,2012,2,165,5,4,4,,,12,21.39999962
LY,1393,4084,2012,2,165,5,4,4,,,12,19.10000038
LY,1394,5214,2012,1,165,4,3,3,,,12,23.39999962
LY,1394,5214,2012,1,165,4,3,3,,,12,24.89999962
LY,1394,5214,2012,1,165,4,3,3,,,12,23.89999962
LY,1395,5134,2012,1,165,5,5,3,,,12,22.10000038
LY,1395,5134,2012,1,165,5,5,3,,,12,20.89999962
LY,1395,5134,2012,1,165,5,5,3,,,12,21.60000038
LY,1396,4873,2012,2,166,5,2,2,,,11,24.29999924
LY,1396,4873,2012,2,166,5,2,2,,,11,23.89999962
LY,1397,4975,2012,2,167,2,1,1,,,12,27.39999962
LY,1398,4963,2012,2,170,4,3,3,,,12,24.70000076
LY,1398,4963,2012,2,170,4,3,3,,,12,27.70000076
LY,1398,4963,2012,2,170,4,3,3,,,12,24.5
LY,1404,4898,2012,1,174,4,4,3,,,12,18.20000076
LY,1404,4898,2012,1,174,4,4,3,,,12,23.70000076
LY,1404,4898,2012,1,174,4,4,3,,,12,20.20000076
LY,1405,4944,2012,2,175,5,5,4,,,12,25.39999962
LY,1405,4944,2012,2,175,5,5,4,,,12,15.39999962
LY,1405,4944,2012,2,175,5,5,4,,,12,23.79999924
LY,1405,4944,2012,2,175,5,5,4,,,12,23.89999962
LY,1406,5410,2012,1,176,3,2,1,,,12,27.79999924
LY,1407,5140,2012,2,176,4,3,3,,,12,24.5
LY,1407,5140,2012,2,176,4,3,3,,,12,26
LY,1407,5140,2012,2,176,4,3,3,,,12,26
LY,1408,5284,2012,2,176,4,3,3,,,12,24.79999924
LY,1408,5284,2012,2,176,4,3,3,,,12,22.29999924
LY,1408,5284,2012,2,176,4,3,3,,,12,24.29999924
LY,1409,4576,2012,2,177,4,4,2,,,12,24.70000076
LY,1409,4576,2012,2,177,4,4,2,,,12,24.70000076
LY,1410,5067,2012,2,179,4,3,2,,,12,22.5
LY,1410,5067,2012,2,179,4,3,2,,,12,24.39999962
LY,1412,4872,2012,2,181,5,5,5,,,12,19.79999924
LY,1412,4872,2012,2,181,5,5,5,,,12,24.10000038
LY,1412,4872,2012,2,181,5,5,5,,,12,20.79999924
LY,1412,4872,2012,2,181,5,5,5,,,12,17.10000038
LY,1412,4872,2012,2,181,5,5,5,,,12,24.89999962
LY,1413,4723,2012,2,181,5,4,4,,,12,21.79999924
LY,1413,4723,2012,2,181,5,4,4,,,12,24.70000076
LY,1413,4723,2012,2,181,5,4,4,,,12,23.39999962
LY,1413,4723,2012,2,181,5,4,4,,,12,22.70000076
LY,1414,4059,2012,2,181,4,1,1,,,12,26.79999924
LY,1415,5025,2012,2,174,5,3,3,,,12,21
LY,1415,5025,2012,2,174,5,3,3,,,12,23
LY,1415,5025,2012,2,174,5,3,3,,,12,24.70000076
LY,1417,5014,2012,3,182,6,5,3,,,12,25.89999962
LY,1417,5014,2012,3,182,6,5,3,,,12,23.89999962
LY,1417,5014,2012,3,182,6,5,3,,,12,25.60000038
LY,1418,5598,2012,2,182,4,2,2,,,12,25.10000038
LY,1418,5598,2012,2,182,4,2,2,,,12,22.10000038
LY,1419,4933,2012,2,180,4,4,3,,,12,23.60000038
LY,1419,4933,2012,2,180,4,4,3,,,12,25.20000076
LY,1419,4933,2012,2,180,4,4,3,,,12,26.79999924
